Top city by university count,Doctorate to undergraduate ratio,學年度,學校代碼,學校名稱,日間∕進修別,等級別,總計,男生計,女生計,一年級男,一年級女,二年級男,二年級女,三年級男,三年級女,四年級男,四年級女,五年級男,五年級女,六年級男,六年級女,七年級男,七年級女,延修生男,延修生女,縣市名稱,體系別,女生比例(%)
30 臺北市 with 120 universities,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,112.0,1284.0,樹人醫護管理專科學校,D 日,5 五專,6713.0,1349.0,5364.0,302.0,1199.0,258.0,1118.0,300.0,1011.0,216.0,995.0,208.0,886.0,0.0,0.0,0.0,0.0,65.0,155.0,12 高雄市,2 技職,79.90466259496499
,,112.0,1285.0,慈惠醫護管理專科學校,D 日,2 二專,60.0,8.0,52.0,0.0,21.0,8.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,13 屏東縣,2 技職,86.66666666666667
,,112.0,1285.0,慈惠醫護管理專科學校,N 修,2 二專,157.0,70.0,87.0,25.0,30.0,16.0,34.0,14.0,8.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,13 屏東縣,2 技職,55.4140127388535
,,112.0,1285.0,慈惠醫護管理專科學校,D 日,5 五專,1938.0,411.0,1527.0,52.0,188.0,73.0,222.0,83.0,293.0,78.0,330.0,85.0,365.0,0.0,0.0,0.0,0.0,40.0,129.0,13 屏東縣,2 技職,78.79256965944272
,,112.0,1286.0,耕莘健康管理專科學校,N 修,2 二專,104.0,5.0,99.0,3.0,62.0,2.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,01 新北市,2 技職,95.1923076923077
,,112.0,1286.0,耕莘健康管理專科學校,D 日,5 五專,3940.0,404.0,3536.0,97.0,704.0,70.0,695.0,76.0,664.0,72.0,638.0,51.0,618.0,0.0,0.0,0.0,0.0,38.0,217.0,01 新北市,2 技職,89.74619289340102
,,112.0,1287.0,敏惠醫護管理專科學校,N 修,2 二專,87.0,24.0,63.0,9.0,36.0,8.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,11 臺南市,2 技職,72.41379310344827
,,112.0,1287.0,敏惠醫護管理專科學校,D 日,5 五專,3486.0,481.0,3005.0,93.0,545.0,91.0,561.0,100.0,625.0,93.0,611.0,74.0,563.0,0.0,0.0,0.0,0.0,30.0,100.0,11 臺南市,2 技職,86.20195065978199
,,112.0,1289.0,育英醫護管理專科學校,D 日,5 五專,1833.0,200.0,1633.0,39.0,343.0,34.0,328.0,31.0,299.0,37.0,310.0,46.0,276.0,0.0,0.0,0.0,0.0,13.0,77.0,50 高雄市,2 技職,89.08892525913802
,,112.0,1291.0,聖母醫護管理專科學校,D 日,2 二專,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,02 宜蘭縣,2 技職,0.0
,,112.0,1291.0,聖母醫護管理專科學校,N 修,2 二專,52.0,33.0,19.0,22.0,11.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,02 宜蘭縣,2 技職,36.53846153846153
,,112.0,1291.0,聖母醫護管理專科學校,D 日,5 五專,1466.0,226.0,1240.0,43.0,223.0,26.0,209.0,40.0,246.0,42.0,238.0,47.0,260.0,0.0,0.0,0.0,0.0,28.0,64.0,02 宜蘭縣,2 技職,84.58390177353343
,,112.0,1292.0,新生醫護管理專科學校,N 修,2 二專,79.0,12.0,67.0,7.0,37.0,5.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,03 桃園市,2 技職,84.81012658227847
,,112.0,1292.0,新生醫護管理專科學校,D 日,5 五專,5978.0,762.0,5216.0,201.0,1107.0,157.0,1060.0,126.0,1061.0,145.0,990.0,109.0,897.0,0.0,0.0,0.0,0.0,24.0,101.0,03 桃園市,2 技職,87.25326196052191
,,112.0,1293.0,崇仁醫護管理專科學校,D 日,5 五專,3017.0,460.0,2557.0,112.0,515.0,83.0,496.0,96.0,484.0,83.0,488.0,67.0,529.0,0.0,0.0,0.0,0.0,19.0,45.0,10 嘉義縣,2 技職,84.75306595956248
,,112.0,3002.0,臺北市立大學,D 日,D 博士,208.0,94.0,114.0,17.0,11.0,14.0,17.0,15.0,17.0,15.0,21.0,11.0,14.0,6.0,9.0,16.0,25.0,0.0,0.0,30 臺北市,1 一般,54.807692307692314
,,112.0,3002.0,臺北市立大學,D 日,M 碩士,1330.0,413.0,917.0,137.0,265.0,103.0,233.0,85.0,199.0,46.0,121.0,27.0,55.0,15.0,43.0,0.0,1.0,0.0,0.0,30 臺北市,1 一般,68.94736842105263
,,112.0,3002.0,臺北市立大學,N 職,M 碩士,1248.0,341.0,907.0,114.0,274.0,102.0,253.0,52.0,156.0,32.0,85.0,24.0,89.0,17.0,50.0,0.0,0.0,0.0,0.0,30 臺北市,1 一般,72.67628205128204
,,112.0,3002.0,臺北市立大學,D 日,B 學士,5275.0,2287.0,2988.0,535.0,759.0,547.0,662.0,518.0,715.0,515.0,698.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,154.0,30 臺北市,1 一般,56.64454976303318
